r [m]	R_1(r) [∛(1/m)] 		R_2(r) [∛(1/m)] 		R_3(r) [∛(1/m)] 		R_4(r) [∛(1/m)] 		R_5(r) [∛(1/m)] 		R_6(r) [∛(1/m)] 		R_7(r) [∛(1/m)] 		R_8(r) [∛(1/m)] 		R_9(r) [∛(1/m)] 		R_10(r) [∛(1/m)] 		R_11(r) [∛(1/m)] 		R_12(r) [∛(1/m)] 		R_13(r) [∛(1/m)] 		R_14(r) [∛(1/m)] 		R_15(r) [∛(1/m)] 		R_16(r) [∛(1/m)] 		R_17(r) [∛(1/m)] 		R_18(r) [∛(1/m)] 		R_19(r) [∛(1/m)] 		R_20(r) [∛(1/m)] 	
 -3.24344046e+14  3.24131200e+14 -3.69200118e+13  2.69322253e+13
  2.65689835e+14 -3.02373595e+14  4.12901885e+14 -2.57590854e+14]
3.883141E-10 [ 1.23214494e+14  3.78319395e+14 -2.42432206e+14  8.66751989e+13
 -9.09194166e+13  3.37339106e+14 -3.36101066e+14 -3.02634157e+14
  3.03556015e+14 -3.93464318e+13 -1.01215408e+14  3.07813940e+14
 -3.24635480e+14  3.18536911e+14 -2.80405235e+13  1.37643628e+13
  2.75433170e+14 -3.09205285e+14  4.11934772e+14 -2.48350799e+14]
3.883998E-10 [ 1.23230917e+14  3.77670120e+14 -2.40745177e+14  8.38828806e+13
 -9.42364503e+13  3.39133975e+14 -3.36566441e+14 -2.99951249e+14
  2.98227637e+14 -3.13578593e+13 -1.08966627e+14  3.12764213e+14
 -3.24608173e+14  3.12621031e+14 -1.89892135e+13  6.15006668e+11
  2.84922336e+14 -3.15469072e+14  4.10313182e+14 -2.38484002e+14]
3.884856E-10 [ 1.23247419e+14  3.77017762e+14 -2.39052887e+14  8.10896727e+13
 -9.75373405e+13  3.40893733e+14 -3.36949136e+14 -2.97169481e+14
  2.92831625e+14 -2.33641225e+13 -1.16608897e+14  3.17482089e+14
 -3.24261780e+14  3.06389559e+14 -9.77722690e+12 -1.24970859e+13
  2.94141597e+14 -3.21152880e+14  4.08039558e+14 -2.28012082e+14]
3.885715E-10 [ 1.23264000e+14  3.76362332e+14 -2.37355410e+14  7.82957989e+13
 -1.00821659e+14  3.42618008e+14 -3.37248961e+14 -2.94289673e+14
  2.87370194e+14 -1.53694935e+13 -1.24137107e+14  3.21963596e+14
 -3.23596269e+14  2.99848878e+14 -4.15961807e+11 -2.55531405e+13
  3.03075607e+14 -3.26245675e+14  4.05117715e+14 -2.16958147e+14]
3.886577E-10 [ 1.23280658e+14  3.75703846e+14 -2.35652822e+14  7.55014833e+13
 -1.04088977e+14  3.44306435e+14 -3.37465750e+14 -2.91312688e+14
  2.81845602e+14 -7.37826055e+12 -1.31546208e+14  3.26204944e+14
 -3.22611920e+14  2.93005746e+14  9.08294555e+12 -3.85343947e+13
  3.11709443e+14 -3.30737496e+14  4.01552849e+14 -2.05346752e+14]
3.887440E-10 [ 1.23297395e+14  3.75042315e+14 -2.33945199e+14  7.27069510e+13
 -1.07338872e+14  3.45958656e+14 -3.37599363e+14 -2.88239429e+14
  2.76260144e+14  6.05274699e+11 -1.38831220e+14  3.30202530e+14
 -3.21309330e+14  2.85867293e+14  1.87076355e+13 -5.14221281e+13
  3.20028629e+14 -3.34619477e+14  3.97351524e+14 -1.93203841e+14]
3.888304E-10 [ 1.23314209e+14  3.74377754e+14 -2.32232619e+14  6.99124274e+13
 -1.10570918e+14  3.47574321e+14 -3.37649682e+14 -2.85070839e+14
  2.70616153e+14  8.57680001e+12 -1.45987232e+14  3.33952946e+14
 -3.19689413e+14  2.78441010e+14  2.84460401e+13 -6.41976921e+13
  3.28019169e+14 -3.37883877e+14  3.92521673e+14 -1.80556699e+14]
3.889171E-10 [ 1.23331100e+14  3.73710177e+14 -2.30515158e+14  6.71181385e+13
 -1.13784696e+14  3.49153087e+14 -3.37616619e+14 -2.81807902e+14
  2.64915997e+14  1.65319955e+13 -1.53009407e+14  3.37452979e+14
 -3.17753399e+14  2.70734747e+14  3.82858992e+13 -7.68425398e+13
  3.35667571e+14 -3.40524095e+14  3.87072586e+14 -1.67433891e+14]
3.890039E-10 [ 1.23348068e+14  3.73039598e+14 -2.28792896e+14  6.43243109e+13
 -1.16979785e+14  3.50694619e+14 -3.37500107e+14 -2.78451643e+14
  2.59162081e+14  2.44665365e+13 -1.59892989e+14  3.40699620e+14
 -3.15502836e+14  2.62756701e+14  4.82147764e+13 -8.93382563e+13
  3.42960879e+14 -3.42534698e+14  3.81014897e+14 -1.53865202e+14]
3.890909E-10 [ 1.23365113e+14  3.72366031e+14 -2.27065909e+14  6.15311716e+13
 -1.20155768e+14  3.52198590e+14 -3.37300109e+14 -2.75003126e+14
  2.53356843e+14  3.23760966e+13 -1.66633305e+14  3.43690063e+14
 -3.12939591e+14  2.54515410e+14  5.82200756e+13 -1.01666589e+14
  3.49886693e+14 -3.43911430e+14  3.74360569e+14 -1.39881566e+14]
3.891780E-10 [ 1.23382234e+14  3.71689491e+14 -2.25334278e+14  5.87389478e+13
 -1.23312230e+14  3.53664681e+14 -3.37016608e+14 -2.71463453e+14
  2.47502753e+14  4.02563502e+13 -1.73225770e+14  3.46421710e+14
 -3.10065846e+14  2.46019745e+14  6.82890581e+13 -1.13809476e+14
  3.56433200e+14 -3.44651234e+14  3.67122878e+14 -1.25515002e+14]
3.892653E-10 [ 1.23399431e+14  3.71009992e+14 -2.23598082e+14  5.59478674e+13
 -1.26448759e+14  3.55092579e+14 -3.36649618e+14 -2.67833768e+14
  2.41602314e+14  4.81029762e+13 -1.79665891e+14  3.48892176e+14
 -3.06884103e+14  2.37278897e+14  7.84088594e+13 -1.25749078e+14
  3.62589194e+14 -3.44752261e+14  3.59316383e+14 -1.10798540e+14]
3.893528E-10 [ 1.23416704e+14  3.70327549e+14 -2.21857403e+14  5.31581583e+13
 -1.29564946e+14  3.56481982e+14 -3.36199176e+14 -2.64115251e+14
  2.35658058e+14  5.59116601e+13 -1.85949268e+14  3.51099293e+14
 -3.03397178e+14  2.28302371e+14  8.85665073e+13 -1.37467809e+14
  3.68344102e+14 -3.44213883e+14  3.50956910e+14 -9.57661449e+13]
3.894404E-10 [ 1.23434053e+14  3.69642179e+14 -2.20112319e+14  5.03700487e+13
 -1.32660382e+14  3.57832596e+14 -3.35665346e+14 -2.60309121e+14
  2.29672545e+14  6.36780976e+13 -1.92071606e+14  3.53041109e+14
 -2.99608199e+14  2.19099974e+14  9.87489395e+13 -1.48948361e+14
  3.73688006e+14 -3.43036695e+14  3.42061515e+14 -8.04526363e+13]
3.895282E-10 [ 1.23451476e+14  3.68953895e+14 -2.18362914e+14  4.75837673e+13
 -1.35734663e+14  3.59144133e+14 -3.35048217e+14 -2.56416636e+14
  2.23648365e+14  7.13979974e+13 -1.98028709e+14  3.54715896e+14
 -2.95520612e+14  2.09681806e+14  1.08943022e+14 -1.60173738e+14
  3.78611664e+14 -3.41222529e+14  3.32648460e+14 -6.48936098e+13]
3.896162E-10 [ 1.23468975e+14  3.68262714e+14 -2.16609268e+14  4.47995426e+13
 -1.38787388e+14  3.60416316e+14 -3.34347904e+14 -2.52439090e+14
  2.17588131e+14  7.90670841e+13 -2.03816492e+14  3.56122147e+14
 -2.91138166e+14  2.00058245e+14  1.19135565e+14 -1.71127282e+14
  3.83106528e+14 -3.38774449e+14  3.22737171e+14 -4.91253514e+13]
3.897043E-10 [ 1.23486548e+14  3.67568651e+14 -2.14851464e+14  4.20176034e+13
 -1.41818158e+14  3.61648876e+14 -3.33564549e+14 -2.48377815e+14
  2.11494483e+14  8.66811013e+13 -2.09430980e+14  3.57258584e+14
 -2.86464924e+14  1.90239941e+14  1.29313348e+14 -1.81792705e+14
  3.87164769e+14 -3.35696754e+14  3.12348207e+14 -3.31847511e+13]
3.897927E-10 [ 1.23504195e+14  3.66871723e+14 -2.13089585e+14  3.92381784e+13
 -1.44826577e+14  3.62841551e+14 -3.32698320e+14 -2.44234178e+14
  2.05370084e+14  9.42358145e+13 -2.14868312e+14  3.58124158e+14
 -2.81505248e+14  1.80237797e+14  1.39463130e+14 -1.92154113e+14
  3.90779286e+14 -3.31994975e+14  3.01503213e+14 -1.71092147e+13]
3.898811E-10 [ 1.23521915e+14  3.66171945e+14 -2.11323714e+14  3.64614966e+13
 -1.47812253e+14  3.63994091e+14 -3.31749411e+14 -2.40009583e+14
  1.99217617e+14  1.01727014e+14 -2.20124748e+14  3.58718048e+14
 -2.76263804e+14  1.70062963e+14  1.49571673e+14 -2.02196033e+14
  3.93943729e+14 -3.27675872e+14  2.90224883e+14 -9.36572813e+11]
3.899698E-10 [ 1.23539710e+14  3.65469334e+14 -2.09553935e+14  3.36877868e+13
 -1.50774797e+14  3.65106253e+14 -3.30718041e+14 -2.35705469e+14
  1.93039787e+14  1.09150519e+14 -2.25196669e+14  3.59039669e+14
 -2.70745554e+14  1.59726820e+14  1.59625763e+14 -2.11903447e+14
  3.96652513e+14 -3.22747421e+14  2.78536907e+14  1.52950110e+13]
3.900586E-10 [ 1.23557577e+14  3.64763906e+14 -2.07780332e+14  3.09172776e+13
 -1.53713822e+14  3.66177803e+14 -3.29604455e+14 -2.31323310e+14
  1.86839318e+14  1.16502178e+14 -2.30080581e+14  3.59088667e+14
 -2.64955754e+14  1.49240966e+14  1.69612222e+14 -2.21261808e+14
  3.98900829e+14 -3.17218806e+14  2.66463930e+14  3.15471340e+13]
3.901475E-10 [ 1.23575517e+14  3.64055679e+14 -2.06002988e+14  2.81501977e+13
 -1.56628947e+14  3.67208516e+14 -3.28408927e+14 -2.26864614e+14
  1.80618950e+14  1.23777874e+14 -2.34773121e+14  3.58864925e+14
 -2.58899948e+14  1.38617204e+14  1.79517936e+14 -2.30257077e+14
  4.00684656e+14 -3.11100408e+14  2.54031493e+14  4.77812495e+13]
3.902366E-10 [ 1.23593530e+14  3.63344668e+14 -2.04221990e+14  2.53867755e+13
 -1.59519792e+14  3.68198177e+14 -3.27131753e+14 -2.22330923e+14
  1.74381440e+14  1.30973527e+14 -2.39271056e+14  3.58368561e+14
 -2.52583962e+14  1.27867526e+14  1.89329867e+14 -2.38875736e+14
  4.02000778e+14 -3.04403785e+14  2.41265982e+14  6.39587623e+13]
3.903259E-10 [ 1.23611615e+14  3.62630891e+14 -2.02437422e+14  2.26272392e+13
 -1.62385983e+14  3.69146581e+14 -3.25773258e+14 -2.17723810e+14
  1.68129559e+14  1.38085098e+14 -2.43571289e+14  3.57599933e+14
 -2.46013903e+14  1.17004101e+14  1.99035074e+14 -2.47104822e+14
  4.02846784e+14 -2.97141656e+14  2.28194574e+14  8.00411256e+13]
3.904154E-10 [ 1.23629771e+14  3.61914366e+14 -2.00649371e+14  1.98718169e+13
 -1.65227148e+14  3.70053530e+14 -3.24333791e+14 -2.13044882e+14
  1.61866090e+14  1.45108588e+14 -2.47670863e+14  3.56559633e+14
 -2.39196147e+14  1.06039260e+14  2.08620734e+14 -2.54931946e+14
  4.03221083e+14 -2.89327879e+14  2.14845176e+14  9.59899378e+13]
3.905050E-10 [ 1.23647999e+14  3.61195109e+14 -1.98857920e+14  1.71207361e+13
 -1.68042919e+14  3.70918837e+14 -3.22813729e+14 -2.08295778e+14
  1.55593830e+14  1.52040045e+14 -2.51566959e+14  3.55248493e+14
 -2.32137340e+14  9.49854783e+13  2.18074160e+14 -2.62345314e+14
  4.03122907e+14 -2.80977427e+14  2.01246365e+14  1.11767040e+14]
3.905948E-10 [ 1.23666298e+14  3.60473138e+14 -1.97063158e+14  1.43742242e+13
 -1.70832934e+14  3.71742325e+14 -3.21213471e+14 -2.03478167e+14
  1.49315581e+14  1.58875565e+14 -2.55256905e+14  3.53667583e+14
 -2.24844386e+14  8.38553637e+13  2.27382817e+14 -2.69333754e+14
  4.02552316e+14 -2.72106362e+14  1.87427325e+14  1.27334613e+14]
3.906847E-10 [ 1.23684667e+14  3.59748470e+14 -1.95265171e+14  1.16325079e+13
 -1.73596832e+14  3.72523825e+14 -3.19533445e+14 -1.98593747e+14
  1.43034158e+14  1.65611296e+14 -2.58738173e+14  3.51818209e+14
 -2.17324444e+14  7.26616388e+13  2.36534345e+14 -2.75886730e+14
  4.01510201e+14 -2.62731805e+14  1.73417785e+14  1.42655273e+14]
3.907748E-10 [ 1.23703107e+14  3.59021124e+14 -1.93464045e+14  8.89581387e+12
 -1.76334259e+14  3.73263180e+14 -3.17774103e+14 -1.93644249e+14
  1.36752379e+14  1.72243440e+14 -2.62008386e+14  3.49701917e+14
 -2.09584917e+14  6.14171259e+13  2.45516574e+14 -2.81994366e+14
  3.99998286e+14 -2.52871908e+14  1.59247949e+14  1.57692171e+14]
3.908651E-10 [ 1.23721616e+14  3.58291118e+14 -1.91659868e+14  6.16436788e+12
 -1.79044864e+14  3.73960240e+14 -3.15935923e+14 -1.88631429e+14
  1.30473068e+14  1.78768254e+14 -2.65065318e+14  3.47320488e+14
 -2.01633451e+14  5.01347315e+13  2.54317547e+14 -2.87647463e+14
  3.98019128e+14 -2.42545817e+14  1.44948435e+14  1.72409084e+14]
3.909555E-10 [ 1.23740195e+14  3.57558469e+14 -1.89852726e+14  3.43839538e+12
 -1.81728298e+14  3.74614867e+14 -3.14019409e+14 -1.83557073e+14
  1.24199052e+14  1.85182056e+14 -2.67906896e+14  3.44675938e+14
 -1.93477919e+14  3.88274292e+13  2.62925531e+14 -2.92837517e+14
  3.95576113e+14 -2.31773637e+14  1.30550199e+14  1.86770510e+14]
3.910461E-10 [ 1.23758844e+14  3.56823196e+14 -1.88042708e+14  7.18121170e+11
 -1.84384221e+14  3.75226931e+14 -3.12025087e+14 -1.78422993e+14
  1.17933160e+14  1.91481227e+14 -2.70531203e+14  3.41770520e+14
 -1.85126421e+14  2.75082445e+13  2.71329039e+14 -2.97556733e+14
  3.92673456e+14 -2.20576394e+14  1.16084471e+14  2.00741764e+14]
3.911369E-10 [ 1.23777561e+14  3.56085318e+14 -1.86229902e+14 -1.99623058e+12
 -1.87012295e+14  3.75796314e+14 -3.09953512e+14 -1.73231028e+14
  1.11678221e+14  1.97662210e+14 -2.72936482e+14  3.38606717e+14
 -1.76587269e+14  1.61902374e+13  2.79516851e+14 -3.01798045e+14
  3.89316192e+14 -2.08975996e+14  1.01582680e+14  2.14289064e+14]
3.912278E-10 [ 1.23796346e+14  3.55344852e+14 -1.84414395e+14 -4.70443637e+12
 -1.89612185e+14  3.76322907e+14 -3.07805260e+14 -1.67983043e+14
  1.05437063e+14  2.03721520e+14 -2.75121132e+14  3.35187246e+14
 -1.67868985e+14  4.88648667e+12  2.87478022e+14 -3.05555124e+14
  3.85510173e+14 -1.96995186e+14  8.70763851e+13  2.27379625e+14]
3.913189E-10 [ 1.23815200e+14  3.54601817e+14 -1.82596275e+14 -7.40627343e+12
 -1.92183564e+14  3.76806609e+14 -3.05580934e+14 -1.62680926e+14
  9.92125089e+13  2.09655736e+14 -2.77083717e+14  3.31515050e+14
 -1.58980286e+14 -6.38992739e+12  2.95201908e+14 -3.08822396e+14
  3.81262058e+14 -1.84657505e+14  7.25972027e+13  2.39981739e+14]
3.914101E-10 [ 1.23834121e+14  3.53856233e+14 -1.80775632e+14 -1.01015197e+13
 -1.94726108e+14  3.77247332e+14 -3.03281161e+14 -1.57326591e+14
  9.30073782e+13  2.15461516e+14 -2.78822962e+14  3.27593302e+14
 -1.49930077e+14 -1.76259393e+13  3.02678176e+14 -3.11595049e+14
  3.76579302e+14 -1.71987237e+14  5.81767329e+13  2.52064868e+14]
3.915015E-10 [ 1.23853109e+14  3.53108118e+14 -1.78952553e+14 -1.27899541e+13
 -1.97239498e+14  3.77644997e+14 -3.00906592e+14 -1.51921974e+14
  8.68244837e+13  2.21135588e+14 -2.80337757e+14  3.23425400e+14
 -1.40727446e+14 -2.88085154e+13  3.09896823e+14 -3.13869047e+14
  3.71470147e+14 -1.59009368e+14  4.38464869e+13  2.63599718e+14]
3.915931E-10 [ 1.23872164e+14  3.52357490e+14 -1.77127127e+14 -1.54713562e+13
 -1.99723418e+14  3.77999534e+14 -2.98457900e+14 -1.46469032e+14
  8.06666299e+13  2.26674760e+14 -2.81627158e+14  3.19014960e+14
 -1.31381646e+14 -3.99246701e+13  3.16848190e+14 -3.15641134e+14
  3.65943605e+14 -1.45749531e+14  2.96378142e+13  2.74558321e+14]
3.916848E-10 [ 1.23891285e+14  3.51604370e+14 -1.75299444e+14 -1.81455066e+13
 -2.02177561e+14  3.78310885e+14 -2.95935786e+14 -1.40969744e+14
  7.45366114e+13  2.32075918e+14 -2.82690388e+14  3.14365821e+14
 -1.21902092e+14 -5.09614834e+13  3.23522980e+14 -3.16908847e+14
  3.60009450e+14 -1.32233958e+14  1.55818291e+13  2.84914109e+14]
3.917767E-10 [ 1.23910473e+14  3.50848777e+14 -1.73469592e+14 -2.08121868e+13
 -2.04601623e+14  3.78579000e+14 -2.93340970e+14 -1.35426111e+14
  6.84372119e+13  2.37336033e+14 -2.83526836e+14  3.09482036e+14
 -1.12298348e+14 -6.19061170e+13  3.29912267e+14 -3.17670519e+14
  3.53678192e+14 -1.18489422e+14  1.70933836e+12  2.94641987e+14]
3.918688E-10 [ 1.23929726e+14  3.50090729e+14 -1.71637659e+14 -2.34711792e+13
 -2.06995303e+14  3.78803842e+14 -2.90674197e+14 -1.29840150e+14
  6.23712016e+13  2.42452157e+14 -2.84136063e+14  3.04367870e+14
 -1.02580117e+14 -7.27458309e+13  3.36007516e+14 -3.17925284e+14
  3.46961069e+14 -1.04543191e+14 -1.19492312e+13  3.03718403e+14]
3.919610E-10 [ 1.23949044e+14  3.49330246e+14 -1.69803736e+14 -2.61222674e+13
 -2.09358308e+14  3.78985380e+14 -2.87936235e+14 -1.24213900e+14
  5.63413364e+13  2.47421430e+14 -2.84517797e+14  2.99027797e+14
 -9.27572300e+13 -8.34680005e+13  3.41800592e+14 -3.17673078e+14
  3.39870022e+14 -9.04229625e+13 -2.53639045e+13  3.12121408e+14]
3.920533E-10 [ 1.23968427e+14  3.48567347e+14 -1.67967911e+14 -2.87652359e+13
 -2.11690351e+14  3.79123598e+14 -2.85127876e+14 -1.18549415e+14
  5.03503560e+13  2.52241082e+14 -2.84671936e+14  2.93466498e+14
 -8.28396377e+13 -9.40601326e+13  3.47283775e+14 -3.16914648e+14
  3.32417675e+14 -7.61568131e+13 -3.85052285e+13  3.19830719e+14]
3.921459E-10 [ 1.23987875e+14  3.47802053e+14 -1.66130274e+14 -3.13998704e+13
 -2.13991146e+14  3.79218486e+14 -2.82249932e+14 -1.12848767e+14
  4.44009822e+13  2.56908430e+14 -2.84598549e+14  2.87688850e+14
 -7.28373964e+13 -1.04509882e+14  3.52449770e+14 -3.15651544e+14
  3.24617315e+14 -6.17731385e+13 -5.13443425e+13  3.26827776e+14]
3.922385E-10 [ 1.24007387e+14  3.47034383e+14 -1.64290913e+14 -3.40259577e+13
 -2.16260417e+14  3.79270046e+14 -2.79303237e+14 -1.07114042e+14
  3.84959176e+13  2.61420887e+14 -2.84297875e+14  2.81699931e+14
 -6.27606589e+13 -1.14805067e+14  3.57291724e+14 -3.13886124e+14
  3.16482865e+14 -4.73005947e+13 -6.38530463e+13  3.33095791e+14]
3.923314E-10 [ 1.24026962e+14  3.46264356e+14 -1.62449919e+14 -3.66432859e+13
 -2.18497892e+14  3.79278291e+14 -2.76288649e+14 -1.01347342e+14
  3.26378437e+13  2.65775959e+14 -2.83770324e+14  2.75505008e+14
 -5.26196628e+13 -1.24933686e+14  3.61803228e+14 -3.11621548e+14
  3.08028864e+14 -3.27680386e+13 -7.60038675e+13  3.38619797e+14]
3.924244E-10 [ 1.24046600e+14  3.45491993e+14 -1.60607380e+14 -3.92516441e+13
 -2.20703302e+14  3.79243242e+14 -2.73207045e+14 -9.55507828e+13
  2.68294196e+13  2.69971248e+14 -2.83016477e+14  2.69109537e+14
 -4.24247193e+13 -1.34883934e+14  3.65978337e+14 -3.08861778e+14
  2.99270438e+14 -1.82044680e+13 -8.77701271e+13  3.43386691e+14]
3.925175E-10 [ 1.24066302e+14  3.44717312e+14 -1.58763385e+14 -4.18508229e+13
 -2.22876387e+14  3.79164932e+14 -2.70059325e+14 -8.97264916e+13
  2.10732804e+13  2.74004456e+14 -2.82037084e+14  2.62519153e+14
 -3.21862019e+13 -1.44644217e+14  3.69811572e+14 -3.05611570e+14
  2.90223270e+14 -3.63896060e+12 -9.91260035e+13  3.47385269e+14]
3.926109E-10 [ 1.24086065e+14  3.43940336e+14 -1.56918024e+14 -4.44406141e+13
 -2.25016890e+14  3.79043404e+14 -2.66846409e+14 -8.38766083e+13
  1.53720355e+13  2.77873382e+14 -2.80833065e+14  2.55739671e+14
 -2.19145344e+13 -1.54203166e+14  3.73297932e+14 -3.01876467e+14
  2.80903577e+14  1.08993866e+13 -1.10046594e+14  3.50606263e+14]
3.927043E-10 [ 1.24105891e+14  3.43161082e+14 -1.55071386e+14 -4.70208108e+13
 -2.27124563e+14  3.78878709e+14 -2.63569237e+14 -7.80032833e+13
  9.72826750e+12  2.81575929e+14 -2.79405509e+14  2.48777076e+14
 -1.16201802e+13 -1.63549655e+14  3.76432903e+14 -2.97662794e+14
  2.71328078e+14  2.53815189e+13 -1.20507975e+14  3.53042363e+14]
3.927980E-10 [ 1.24125778e+14  3.42379572e+14 -1.53223559e+14 -4.95912075e+13
 -2.29199159e+14  3.78670910e+14 -2.60228769e+14 -7.21086764e+13
  4.14453013e+12  2.85110101e+14 -2.77755676e+14  2.41637520e+14
 -1.31362957e+12 -1.72672815e+14  3.79212463e+14 -2.92977646e+14
  2.61513962e+14  3.97784847e+13 -1.30487261e+14  3.54688242e+14]
3.928918E-10 [ 1.24145726e+14  3.41595825e+14 -1.51374633e+14 -5.21516003e+13
 -2.31240441e+14  3.78420081e+14 -2.56825986e+14 -6.61949563e+13
 -1.37665271e+12  2.88474008e+14 -2.75884991e+14  2.34327313e+14
  8.99461112e+12 -1.81562045e+14  3.81633090e+14 -2.87828876e+14
  2.51478858e+14  5.40614972e+13 -1.39962657e+14  3.55540573e+14]
3.929857E-10 [ 1.24165735e+14  3.40809862e+14 -1.49524697e+14 -5.47017864e+13
 -2.33248176e+14  3.78126303e+14 -2.53361886e+14 -6.02642994e+13
 -6.83278868e+12  2.91665865e+14 -2.73795045e+14  2.26852923e+14
  1.92940317e+13 -1.90207030e+14  3.83691768e+14 -2.82225090e+14
  2.41240803e+14  6.82019949e+13 -1.48913512e+14  3.55598042e+14]
3.930798E-10 [ 1.24185804e+14  3.40021702e+14 -1.47673840e+14 -5.72415647e+13
 -2.35222136e+14  3.77789669e+14 -2.49837487e+14 -5.43188885e+13
 -1.22214184e+13  2.94683993e+14 -2.71487599e+14  2.19220964e+14
  2.95741299e+13 -1.98597755e+14  3.85385992e+14 -2.76175623e+14
  2.30818204e+14  8.21717025e+13 -1.57320374e+14  3.54861351e+14]
3.931741E-10 [ 1.24205934e+14  3.39231367e+14 -1.45822149e+14 -5.97707357e+13
 -2.37162101e+14  3.77410283e+14 -2.46253827e+14 -4.83609123e+13
 -1.75401166e+13  2.97526824e+14 -2.68964572e+14  2.11438191e+14
  3.98244228e+13 -2.06724513e+14  3.86713770e+14 -2.69690533e+14
  2.20229811e+14  9.59426908e+13 -1.65165028e+14  3.53333221e+14]
3.932685E-10 [ 1.24226122e+14  3.38438876e+14 -1.43969714e+14 -6.22891013e+13
 -2.39067854e+14  3.76988255e+14 -2.42611961e+14 -4.23925639e+13
 -2.27864941e+13  3.00192896e+14 -2.66228051e+14  2.03511496e+14
  5.00344591e+13 -2.14577924e+14  3.87673631e+14 -2.62780580e+14
  2.09494675e+14  1.09487436e+14 -1.72430550e+14  3.51018387e+14]
3.933631E-10 [ 1.24246370e+14  3.37644249e+14 -1.42116622e+14 -6.47964651e+13
 -2.40939188e+14  3.76523709e+14 -2.38912960e+14 -3.64160401e+13
 -2.79581986e+13  3.02680859e+14 -2.63280282e+14  1.95447901e+14
  6.01938304e+13 -2.22148943e+14  3.88264624e+14 -2.55457213e+14
  1.98632118e+14  1.22778880e+14 -1.79101341e+14  3.47923588e+14]
3.934578E-10 [ 1.24266676e+14  3.36847508e+14 -1.40262963e+14 -6.72926321e+13
 -2.42775899e+14  3.76016777e+14 -2.35157914e+14 -3.04335403e+13
 -3.30529160e+13  3.04989476e+14 -2.60123669e+14  1.87254549e+14
  7.02921833e+13 -2.29428876e+14  3.88486321e+14 -2.47732545e+14
  1.87661691e+14  1.35790485e+14 -1.85163170e+14  3.44057551e+14]
3.935527E-10 [ 1.24287041e+14  3.36048672e+14 -1.38408823e+14 -6.97774093e+13
 -2.44577789e+14  3.75467600e+14 -2.31347930e+14 -2.44472652e+13
 -3.80683724e+13  3.07117620e+14 -2.56760776e+14  1.78938699e+14
  8.03192305e+13 -2.36409386e+14  3.88338817e+14 -2.39619338e+14
  1.76603144e+14  1.48496292e+14 -1.90603206e+14  3.39430971e+14]
3.936478E-10 [ 1.24307463e+14  3.35247762e+14 -1.36554291e+14 -7.22506052e+13
 -2.46344667e+14  3.74876329e+14 -2.27484131e+14 -1.84594162e+13
 -4.30023347e+13  3.09064277e+14 -2.53194320e+14  1.70507718e+14
  9.02647630e+13 -2.43082510e+14  3.87822733e+14 -2.31130984e+14
  1.65476381e+14  1.60870978e+14 -1.95410050e+14  3.34056486e+14]
3.937430E-10 [ 1.24327943e+14  3.34444798e+14 -1.34699453e+14 -7.47120299e+13
 -2.48076348e+14  3.74243127e+14 -2.23567656e+14 -1.24721942e+13
 -4.78526119e+13  3.10828549e+14 -2.49427173e+14  1.61969076e+14
  1.00118661e+14 -2.49440665e+14  3.86939211e+14 -2.22281475e+14
  1.54301430e+14  1.72889908e+14 -1.99573764e+14  3.27948641e+14]
3.938383E-10 [ 1.24348480e+14  3.33639800e+14 -1.32844398e+14 -7.71614954e+13
 -2.49772654e+14  3.73568164e+14 -2.19599660e+14 -6.48779858e+12
 -5.26170567e+13  3.12409650e+14 -2.45462357e+14  1.53330336e+14
  1.09870907e+14 -2.55476660e+14  3.85689919e+14 -2.13085389e+14
  1.43098399e+14  1.84529186e+14 -2.03085895e+14  3.21123855e+14]
3.939338E-10 [ 1.24369073e+14  3.32832789e+14 -1.30989213e+14 -7.95988155e+13
 -2.51433411e+14  3.72851620e+14 -2.15581311e+14 -5.08426127e+11
 -5.72935665e+13  3.13806909e+14 -2.41303042e+14  1.44599150e+14
  1.19511593e+14 -2.61183705e+14  3.84077041e+14 -2.03557859e+14
  1.31887442e+14  1.95765711e+14 -2.05939496e+14  3.13600380e+14]
3.940295E-10 [ 1.24389723e+14  3.32023785e+14 -1.29133983e+14 -8.20238057e+13
 -2.53058452e+14  3.72093683e+14 -2.11513795e+14  5.46372991e+12
 -6.18800846e+13  3.15019772e+14 -2.36952545e+14  1.35783248e+14
  1.29030936e+14 -2.66555422e+14  3.82103281e+14 -1.93714550e+14
  1.20688719e+14  2.06577223e+14 -2.08129143e+14  3.05398251e+14]
3.941253E-10 [ 1.24410428e+14  3.31212809e+14 -1.27278796e+14 -8.44362833e+13
 -2.54647618e+14  3.71294554e+14 -2.07398310e+14  1.14264808e+13
 -6.63746012e+13  3.16047799e+14 -2.32414325e+14  1.26890432e+14
  1.38419287e+14 -2.71585849e+14  3.79771853e+14 -1.83571635e+14
  1.09522356e+14  2.16942352e+14 -2.09650948e+14  2.96539238e+14]
3.942213E-10 [ 1.24431188e+14  3.30399881e+14 -1.25423737e+14 -8.68360677e+13
 -2.56200754e+14  3.70454441e+14 -2.03236067e+14  1.73776435e+13
 -7.07751547e+13  3.16890666e+14 -2.27691981e+14  1.17928572e+14
  1.47667143e+14 -2.76269450e+14  3.77086482e+14 -1.73145765e+14
